posting_date,Item No_,Size,Color,Opening Inventory,Closing Inventory,Quantity,Sales,NetQuantity
2017-08-07,1073989,S,4.0,116.0,116.0,0.0,3.0,3.0
2017-08-07,1073989,XXL,4.0,96.0,92.0,-4.0,3.0,-1.0
2017-08-07,1073991,M,30.0,241.0,241.0,0.0,1.0,1.0
2017-08-07,1073991,S,30.0,146.0,145.0,-1.0,2.0,1.0
2017-08-07,1074011,S,4.0,171.0,168.0,-3.0,4.0,1.0
2017-08-07,1074058,S,14.0,195.0,195.0,0.0,1.0,1.0
2017-08-07,1074069,M,18.0,230.0,226.0,-4.0,3.0,-1.0
2017-08-07,1074138,S,34.0,40.0,43.0,3.0,2.0,5.0
2017-08-07,1074143,M,31.0,289.0,287.0,-2.0,1.0,-1.0
2017-08-07,1074174,M,41.0,49.0,46.0,-3.0,4.0,1.0
2017-08-07,1074190,M,32.0,156.0,155.0,-1.0,2.0,1.0
2017-08-07,1074190,S,32.0,90.0,90.0,0.0,2.0,2.0
2017-08-07,1074199,M,31.0,102.0,95.0,-7.0,1.0,-6.0
2017-08-07,1074313,L,75.0,65.0,59.0,-6.0,2.0,-4.0
2017-08-07,1074314,XL,41.0,184.0,177.0,-7.0,6.0,-1.0
2017-08-07,1074316,S,75.0,36.0,34.0,-2.0,1.0,-1.0
2017-08-07,1074428,S,51.0,110.0,110.0,0.0,1.0,1.0
2017-08-07,1074485,S,2.0,146.0,143.0,-3.0,4.0,1.0
2017-08-07,1074488,S,14.0,109.0,109.0,0.0,1.0,1.0
2017-08-07,1074662,M,34.0,576.0,574.0,-2.0,3.0,1.0
2017-08-07,1074663,M,75.0,603.0,600.0,-3.0,2.0,-1.0
2017-08-07,1074798,M,53.0,57.0,56.0,-1.0,2.0,1.0
2017-08-07,1075265,M,34.0,121.0,121.0,0.0,1.0,1.0
2017-08-07,1075265,S,34.0,100.0,100.0,0.0,1.0,1.0
2017-08-07,1075266,S,98.0,103.0,104.0,1.0,0.0,1.0
2017-08-07,1075360,L,51.0,341.0,336.0,-5.0,4.0,-1.0
2017-08-07,1075360,S,51.0,145.0,143.0,-2.0,1.0,-1.0
2017-08-08,1065991,L,14.0,69.0,65.0,-4.0,2.0,-2.0
2017-08-08,1065992,L,16.0,176.0,174.0,-2.0,1.0,-1.0
2017-08-08,1070068,L,1.0,-442.0,-450.0,-8.0,7.0,-1.0
2017-08-08,1070091,L,52.0,-448.0,-970.0,-522.0,1.0,-521.0
2017-08-08,1070091,M,52.0,-406.0,-725.0,-319.0,1.0,-318.0
2017-08-08,1070091,S,52.0,-175.0,-468.0,-293.0,1.0,-292.0
2017-08-08,1070091,XL,52.0,-389.0,-619.0,-230.0,1.0,-229.0
2017-08-08,1070159,S,59.0,-91.0,-92.0,-1.0,2.0,1.0
2017-08-08,1070294,XS,10.0,-428.0,-430.0,-2.0,1.0,-1.0
2017-08-08,1070295,S,10.0,-381.0,-380.0,1.0,0.0,1.0
2017-08-08,1070489,S,14.0,-144.0,-147.0,-3.0,2.0,-1.0
2017-08-08,1070493,S,99.0,-131.0,-130.0,1.0,2.0,3.0
2017-08-08,1070499,M,4.0,-764.0,-776.0,-12.0,6.0,-6.0
2017-08-08,1070511,M,76.0,-870.0,-875.0,-5.0,2.0,-3.0
2017-08-08,1070511,S,76.0,-912.0,-919.0,-7.0,1.0,-6.0
2017-08-08,1070531,XL,10.0,-194.0,-197.0,-3.0,4.0,1.0
2017-08-08,1070532,L,10.0,-321.0,-332.0,-11.0,2.0,-9.0
2017-08-08,1070556,M,14.0,119.0,117.0,-2.0,1.0,-1.0
2017-08-08,1070596,M,52.0,-391.0,-393.0,-2.0,1.0,-1.0
2017-08-08,1070597,S,54.0,-233.0,-232.0,1.0,1.0,2.0
2017-08-08,1070652,S,30.0,-73.0,-72.0,1.0,1.0,2.0
2017-08-08,1070663,L,54.0,-675.0,-679.0,-4.0,5.0,1.0
2017-08-08,1070663,S,54.0,-164.0,-168.0,-4.0,5.0,1.0
2017-08-08,1070694,M,41.0,-358.0,-362.0,-4.0,3.0,-1.0
2017-08-08,1070699,L,17.0,-279.0,-281.0,-2.0,1.0,-1.0
2017-08-08,1070699,S,17.0,-256.0,-255.0,1.0,3.0,4.0
2017-08-08,1070727,L,78.0,-544.0,-554.0,-10.0,9.0,-1.0
2017-08-08,1070729,L,54.0,-649.0,-649.0,0.0,-1.0,-1.0
2017-08-08,1070775,XL,13.0,-267.0,-267.0,0.0,1.0,1.0
2017-08-08,1070883,XL,10.0,-212.0,-211.0,1.0,0.0,1.0
2017-08-08,1070889,L,52.0,-362.0,-364.0,-2.0,1.0,-1.0
2017-08-08,1070891,S,13.0,-209.0,-212.0,-3.0,1.0,-2.0
2017-08-08,1071003,L,2.0,-315.0,-315.0,0.0,6.0,6.0
2017-08-08,1071003,M,2.0,-646.0,-651.0,-5.0,6.0,1.0
2017-08-08,1071053,L,41.0,-197.0,-200.0,-3.0,2.0,-1.0
2017-08-08,1071109,S,17.0,-250.0,-253.0,-3.0,4.0,1.0
2017-08-08,1071251,XS,51.0,-520.0,-523.0,-3.0,2.0,-1.0
2017-08-08,1071277,M,14.0,-243.0,-245.0,-2.0,1.0,-1.0
2017-08-08,1071277,XL,14.0,-92.0,-94.0,-2.0,1.0,-1.0
2017-08-08,1071277,XS,14.0,-98.0,-100.0,-2.0,1.0,-1.0
2017-08-08,1071278,XS,14.0,-441.0,-456.0,-15.0,13.0,-2.0
2017-08-08,1071339,S,16.0,-249.0,-251.0,-2.0,1.0,-1.0
2017-08-08,1071349,M,31.0,-696.0,-698.0,-2.0,1.0,-1.0
2017-08-08,1071350,XL,52.0,-929.0,-932.0,-3.0,2.0,-1.0
2017-08-08,1071412,S,2.0,-272.0,-273.0,-1.0,-1.0,-2.0
2017-08-08,1071553,M,54.0,-316.0,-316.0,0.0,2.0,2.0
2017-08-08,1071567,M,10.0,-564.0,-565.0,-1.0,2.0,1.0
2017-08-08,1071579,M,10.0,-912.0,-914.0,-2.0,1.0,-1.0
2017-08-08,1071886,XS,10.0,-570.0,-570.0,0.0,2.0,2.0
2017-08-08,1071888,S,10.0,-853.0,-856.0,-3.0,2.0,-1.0
2017-08-08,1072024,XS,31.0,-504.0,-507.0,-3.0,2.0,-1.0
2017-08-08,1072028,M,31.0,-707.0,-713.0,-6.0,4.0,-2.0
2017-08-08,1072084,M,14.0,-224.0,-225.0,-1.0,4.0,3.0
2017-08-08,1072152,M,52.0,-697.0,-705.0,-8.0,3.0,-5.0
2017-08-08,1072202,M,34.0,-218.0,-227.0,-9.0,5.0,-4.0
2017-08-08,1072217,M,10.0,-572.0,-579.0,-7.0,3.0,-4.0
2017-08-08,1072217,S,10.0,-326.0,-332.0,-6.0,2.0,-4.0
2017-08-08,1072224,S,2.0,-222.0,-231.0,-9.0,10.0,1.0
2017-08-08,1072229,L,2.0,-194.0,-199.0,-5.0,4.0,-1.0
2017-08-08,1072229,S,2.0,-153.0,-168.0,-15.0,16.0,1.0
2017-08-08,1072371,M,54.0,-411.0,-411.0,0.0,2.0,2.0
2017-08-08,1072426,S,14.0,-233.0,-237.0,-4.0,3.0,-1.0
2017-08-08,1072426,XL,14.0,-207.0,-212.0,-5.0,2.0,-3.0
2017-08-08,1072507,M,10.0,-564.0,-566.0,-2.0,-1.0,-3.0
2017-08-08,1072510,L,34.0,-340.0,-340.0,0.0,1.0,1.0
2017-08-08,1072680,S,14.0,-220.0,-226.0,-6.0,5.0,-1.0
2017-08-08,1072746,S,2.0,-390.0,-389.0,1.0,1.0,2.0
2017-08-08,1072747,XS,31.0,-169.0,-171.0,-2.0,1.0,-1.0
2017-08-08,1072804,L,54.0,-662.0,-665.0,-3.0,4.0,1.0
2017-08-08,1072804,XS,54.0,-687.0,-689.0,-2.0,1.0,-1.0
2017-08-08,1072818,M,18.0,-783.0,-791.0,-8.0,5.0,-3.0
2017-08-08,1072818,S,18.0,-829.0,-841.0,-12.0,1.0,-11.0
2017-08-08,1072819,L,52.0,-227.0,-229.0,-2.0,1.0,-1.0
2017-08-08,1072827,XXL,34.0,-156.0,-158.0,-2.0,1.0,-1.0
2017-08-08,1072836,M,18.0,-118.0,-120.0,-2.0,1.0,-1.0
2017-08-08,1072841,XL,18.0,-97.0,-97.0,0.0,1.0,1.0
2017-08-08,1072908,M,10.0,-554.0,-568.0,-14.0,16.0,2.0
2017-08-08,1072915,XL,10.0,-216.0,-217.0,-1.0,2.0,1.0
2017-08-08,1072987,L,76.0,128.0,126.0,-2.0,1.0,-1.0
2017-08-08,1073163,L,10.0,34.0,34.0,0.0,1.0,1.0
2017-08-08,1073258,S,16.0,50.0,48.0,-2.0,1.0,-1.0
2017-08-08,1073349,L,10.0,40.0,36.0,-4.0,1.0,-3.0
2017-08-08,1073350,L,34.0,244.0,237.0,-7.0,5.0,-2.0
2017-08-08,1073357,S,13.0,232.0,234.0,2.0,3.0,5.0
2017-08-08,1073367,L,10.0,112.0,111.0,-1.0,-1.0,-2.0
2017-08-08,1073367,XL,10.0,74.0,72.0,-2.0,1.0,-1.0
2017-08-08,1073373,XS,14.0,82.0,76.0,-6.0,9.0,3.0
2017-08-08,1073617,M,10.0,85.0,82.0,-3.0,2.0,-1.0
2017-08-08,1073675,L,14.0,41.0,38.0,-3.0,4.0,1.0
2017-08-08,1073739,M,52.0,45.0,42.0,-3.0,2.0,-1.0
2017-08-08,1073791,L,52.0,146.0,140.0,-6.0,5.0,-1.0
2017-08-08,1073791,XXL,52.0,63.0,63.0,0.0,1.0,1.0
2017-08-08,1073844,L,81.0,302.0,299.0,-3.0,2.0,-1.0
2017-08-08,1073844,M,81.0,365.0,363.0,-2.0,1.0,-1.0
2017-08-08,1073844,XL,81.0,173.0,171.0,-2.0,1.0,-1.0
2017-08-08,1073945,M,14.0,71.0,64.0,-7.0,6.0,-1.0
2017-08-08,1073951,M,1.0,463.0,448.0,-15.0,14.0,-1.0
2017-08-08,1074011,XS,4.0,184.0,181.0,-3.0,2.0,-1.0
2017-08-08,1074060,L,13.0,83.0,83.0,0.0,1.0,1.0
2017-08-08,1074167,M,41.0,185.0,183.0,-2.0,1.0,-1.0
2017-08-08,1074173,XS,31.0,60.0,58.0,-2.0,1.0,-1.0
2017-08-08,1074178,XXL,77.0,215.0,211.0,-4.0,3.0,-1.0
2017-08-08,1074190,M,32.0,155.0,152.0,-3.0,2.0,-1.0
2017-08-08,1074289,XXL,2.0,76.0,71.0,-5.0,4.0,-1.0
2017-08-08,1074313,L,75.0,59.0,59.0,0.0,1.0,1.0
2017-08-08,1074313,XS,75.0,45.0,45.0,0.0,2.0,2.0
2017-08-08,1074315,XL,31.0,31.0,28.0,-3.0,2.0,-1.0
2017-08-08,1074316,L,75.0,67.0,62.0,-5.0,4.0,-1.0
2017-08-08,1074420,M,34.0,137.0,125.0,-12.0,9.0,-3.0
2017-08-08,1074420,XL,34.0,94.0,92.0,-2.0,4.0,2.0
2017-08-08,1074421,M,10.0,130.0,127.0,-3.0,1.0,-2.0
2017-08-08,1074661,L,79.0,459.0,456.0,-3.0,2.0,-1.0
2017-08-08,1074661,M,79.0,589.0,587.0,-2.0,1.0,-1.0
2017-08-08,1074663,M,75.0,600.0,597.0,-3.0,1.0,-2.0
2017-08-08,1074663,XS,75.0,214.0,212.0,-2.0,1.0,-1.0
2017-08-09,1070068,L,1.0,-450.0,-454.0,-4.0,3.0,-1.0
2017-08-09,1070068,XS,1.0,-568.0,-570.0,-2.0,0.0,-2.0
2017-08-09,1070077,M,52.0,-280.0,-169.0,111.0,2.0,113.0
2017-08-09,1070099,XXL,50.0,59.0,57.0,-2.0,1.0,-1.0
2017-08-09,1070522,L,14.0,-216.0,-218.0,-2.0,1.0,-1.0
2017-08-09,1070590,XL,53.0,-212.0,-213.0,-1.0,2.0,1.0
2017-08-09,1070595,L,75.0,-326.0,-329.0,-3.0,2.0,-1.0
2017-08-09,1070726,XL,54.0,-505.0,-507.0,-2.0,1.0,-1.0
2017-08-09,1070853,XL,83.0,-67.0,-69.0,-2.0,1.0,-1.0
2017-08-09,1070862,XL,83.0,-253.0,-252.0,1.0,-2.0,-1.0
2017-08-09,1070870,XS,76.0,-384.0,-385.0,-1.0,2.0,1.0
2017-08-09,1071003,S,2.0,-660.0,-652.0,8.0,6.0,14.0
2017-08-09,1071014,L,31.0,-309.0,-313.0,-4.0,5.0,1.0
2017-08-09,1071014,M,31.0,-436.0,-444.0,-8.0,6.0,-2.0
2017-08-09,1071019,XXL,34.0,-285.0,-285.0,0.0,-1.0,-1.0
2017-08-09,1071023,L,31.0,-45.0,-47.0,-2.0,1.0,-1.0
2017-08-09,1071049,L,41.0,-217.0,-217.0,0.0,-1.0,-1.0
2017-08-09,1071254,XXL,13.0,-86.0,-88.0,-2.0,1.0,-1.0
2017-08-09,1071278,S,14.0,-588.0,-590.0,-2.0,1.0,-1.0
2017-08-09,1071348,XXL,50.0,-456.0,-460.0,-4.0,3.0,-1.0
2017-08-09,1071552,M,10.0,-567.0,-569.0,-2.0,1.0,-1.0
2017-08-09,1071560,L,54.0,-294.0,-303.0,-9.0,7.0,-2.0
2017-08-09,1071792,L,52.0,-290.0,-294.0,-4.0,3.0,-1.0
2017-08-09,1071819,S,10.0,-848.0,-850.0,-2.0,1.0,-1.0
2017-08-09,1071822,L,2.0,-1367.0,-1374.0,-7.0,6.0,-1.0
2017-08-09,1071954,XL,10.0,-177.0,-180.0,-3.0,4.0,1.0
2017-08-09,1071977,S,32.0,-47.0,-47.0,0.0,-1.0,-1.0
2017-08-09,1072024,M,31.0,-803.0,-813.0,-10.0,8.0,-2.0
2017-08-09,1072028,XS,31.0,-491.0,-494.0,-3.0,4.0,1.0
2017-08-09,1072033,M,100.0,-517.0,-517.0,0.0,1.0,1.0
2017-08-09,1072084,L,14.0,-310.0,-316.0,-6.0,5.0,-1.0
2017-08-09,1072084,M,14.0,-225.0,-228.0,-3.0,0.0,-3.0
2017-08-09,1072151,M,18.0,-412.0,-417.0,-5.0,4.0,-1.0
2017-08-09,1072217,XS,10.0,-172.0,-177.0,-5.0,1.0,-4.0
2017-08-09,1072234,XL,54.0,-162.0,-165.0,-3.0,2.0,-1.0
2017-08-09,1072424,L,10.0,-272.0,-272.0,0.0,2.0,2.0
2017-08-09,1072500,XXL,31.0,-219.0,-223.0,-4.0,3.0,-1.0
2017-08-09,1072509,S,10.0,-420.0,-426.0,-6.0,5.0,-1.0
2017-08-09,1072509,XS,10.0,-194.0,-198.0,-4.0,3.0,-1.0
2017-08-09,1072623,M,2.0,-224.0,-226.0,-2.0,1.0,-1.0
2017-08-09,1072743,XL,2.0,-116.0,-120.0,-4.0,3.0,-1.0
2017-08-09,1072746,S,2.0,-389.0,-393.0,-4.0,3.0,-1.0
2017-08-09,1072805,M,21.0,-457.0,-467.0,-10.0,9.0,-1.0
2017-08-09,1072829,S,34.0,-119.0,-126.0,-7.0,6.0,-1.0
2017-08-09,1072905,L,83.0,-95.0,-99.0,-4.0,3.0,-1.0
2017-08-09,1072906,S,10.0,-334.0,-344.0,-10.0,9.0,-1.0
2017-08-09,1072907,L,2.0,-227.0,-232.0,-5.0,4.0,-1.0
2017-08-09,1072949,M,2.0,152.0,145.0,-7.0,6.0,-1.0
2017-08-09,1072970,M,76.0,28.0,29.0,1.0,1.0,2.0
2017-08-09,1072988,M,10.0,168.0,164.0,-4.0,3.0,-1.0
2017-08-09,1073350,L,34.0,237.0,232.0,-5.0,4.0,-1.0
2017-08-09,1073408,L,2.0,107.0,104.0,-3.0,2.0,-1.0
2017-08-09,1073595,S,31.0,638.0,635.0,-3.0,2.0,-1.0
2017-08-09,1073606,L,34.0,52.0,50.0,-2.0,3.0,1.0
2017-08-09,1073675,M,14.0,86.0,79.0,-7.0,6.0,-1.0
2017-08-09,1073949,L,99.0,335.0,331.0,-4.0,3.0,-1.0
2017-08-09,1073950,M,99.0,431.0,429.0,-2.0,1.0,-1.0
2017-08-09,1074011,XL,4.0,177.0,161.0,-16.0,1.0,-15.0
2017-08-09,1074170,L,34.0,21.0,19.0,-2.0,3.0,1.0
2017-08-09,1074173,M,31.0,39.0,38.0,-1.0,0.0,-1.0
2017-08-09,1074262,M,51.0,158.0,154.0,-4.0,3.0,-1.0
2017-08-09,1074263,M,34.0,82.0,77.0,-5.0,4.0,-1.0
2017-08-09,1074315,M,31.0,20.0,15.0,-5.0,4.0,-1.0
2017-08-09,1074430,M,10.0,258.0,254.0,-4.0,2.0,-2.0
2017-08-09,1074495,XXL,77.0,204.0,202.0,-2.0,1.0,-1.0
2017-08-09,1074849,L,10.0,116.0,111.0,-5.0,4.0,-1.0
2017-08-09,1075264,L,98.0,179.0,177.0,-2.0,1.0,-1.0
2017-08-09,1075764,M,17.0,176.0,171.0,-5.0,4.0,-1.0
2017-08-09,1075765,XL,51.0,52.0,50.0,-2.0,1.0,-1.0
2017-08-09,1075768,S,10.0,53.0,51.0,-2.0,1.0,-1.0
2017-08-10,1065992,L,16.0,168.0,161.0,-7.0,6.0,-1.0
2017-08-10,1070065,L,13.0,113.0,83.0,-30.0,8.0,-22.0
2017-08-10,1070077,M,52.0,-169.0,-286.0,-117.0,4.0,-113.0
2017-08-10,1070078,L,53.0,52.0,52.0,0.0,3.0,3.0
2017-08-10,1070211,M,10.0,50.0,44.0,-6.0,5.0,-1.0
2017-08-10,1070243,L,10.0,-162.0,-162.0,0.0,-1.0,-1.0
2017-08-10,1070354,M,1.0,-624.0,-625.0,-1.0,2.0,1.0
2017-08-10,1070499,L,4.0,-444.0,-448.0,-4.0,2.0,-2.0
2017-08-10,1070510,S,10.0,-136.0,-137.0,-1.0,0.0,-1.0
2017-08-10,1070582,M,53.0,-664.0,-662.0,2.0,3.0,5.0
2017-08-10,1070663,XL,54.0,-593.0,-593.0,0.0,4.0,4.0
2017-08-10,1070666,L,33.0,-504.0,-505.0,-1.0,2.0,1.0
2017-08-10,1070726,S,54.0,-131.0,-134.0,-3.0,2.0,-1.0
2017-08-10,1070727,L,78.0,-559.0,-565.0,-6.0,4.0,-2.0
2017-08-10,1070775,S,13.0,-246.0,-245.0,1.0,1.0,2.0
2017-08-10,1070853,L,83.0,-89.0,-92.0,-3.0,2.0,-1.0
2017-08-10,1070888,M,10.0,-283.0,-282.0,1.0,1.0,2.0
2017-08-10,1070898,S,13.0,-128.0,-130.0,-2.0,1.0,-1.0
2017-08-10,1071021,S,54.0,-121.0,-122.0,-1.0,2.0,1.0
2017-08-10,1071044,S,34.0,-264.0,-266.0,-2.0,1.0,-1.0
2017-08-10,1071053,XL,41.0,-158.0,-161.0,-3.0,2.0,-1.0
2017-08-10,1071304,S,10.0,-687.0,-687.0,0.0,-1.0,-1.0
2017-08-10,1071343,M,10.0,-569.0,-568.0,1.0,2.0,3.0
2017-08-10,1071349,XL,31.0,-963.0,-968.0,-5.0,4.0,-1.0
2017-08-10,1071562,S,10.0,-248.0,-250.0,-2.0,1.0,-1.0
2017-08-10,1071564,XL,13.0,-172.0,-172.0,0.0,-1.0,-1.0
2017-08-10,1071792,XXL,52.0,-155.0,-160.0,-5.0,4.0,-1.0
2017-08-10,1071886,XS,10.0,-572.0,-575.0,-3.0,0.0,-3.0
2017-08-10,1072029,XL,41.0,-70.0,-70.0,0.0,-1.0,-1.0
2017-08-10,1072199,L,10.0,-540.0,-544.0,-4.0,5.0,1.0
2017-08-10,1072201,L,2.0,-254.0,-255.0,-1.0,0.0,-1.0
2017-08-10,1072202,L,34.0,-206.0,-206.0,0.0,1.0,1.0
2017-08-10,1072221,S,34.0,-136.0,-141.0,-5.0,4.0,-1.0
2017-08-10,1072229,L,2.0,-214.0,-222.0,-8.0,7.0,-1.0
2017-08-10,1072231,S,2.0,-229.0,-231.0,-2.0,1.0,-1.0
2017-08-10,1072509,M,10.0,-782.0,-788.0,-6.0,3.0,-3.0
2017-08-10,1072509,S,10.0,-426.0,-436.0,-10.0,9.0,-1.0
2017-08-10,1072517,XXL,50.0,-182.0,-184.0,-2.0,1.0,-1.0
2017-08-10,1072523,M,2.0,-190.0,-195.0,-5.0,4.0,-1.0
2017-08-10,1072660,XS,10.0,-150.0,-152.0,-2.0,1.0,-1.0
2017-08-10,1072819,M,52.0,-387.0,-390.0,-3.0,2.0,-1.0
2017-08-10,1072835,L,2.0,-187.0,-190.0,-3.0,2.0,-1.0
2017-08-10,1072854,M,34.0,-174.0,-181.0,-7.0,6.0,-1.0
2017-08-10,1072938,M,18.0,-351.0,-366.0,-15.0,17.0,2.0
2017-08-10,1072988,L,10.0,161.0,161.0,0.0,1.0,1.0
2017-08-10,1073238,L,2.0,34.0,32.0,-2.0,3.0,1.0
2017-08-10,1073240,L,2.0,18.0,19.0,1.0,2.0,3.0
2017-08-10,1073262,XL,10.0,5.0,5.0,0.0,-1.0,-1.0
2017-08-10,1073350,L,34.0,232.0,225.0,-7.0,4.0,-3.0
2017-08-10,1073390,M,54.0,34.0,34.0,0.0,1.0,1.0
2017-08-10,1073390,XXL,54.0,34.0,29.0,-5.0,4.0,-1.0
2017-08-10,1073470,XL,34.0,135.0,130.0,-5.0,4.0,-1.0
2017-08-10,1073502,L,34.0,88.0,84.0,-4.0,3.0,-1.0
2017-08-10,1073608,L,50.0,126.0,120.0,-6.0,3.0,-3.0
2017-08-10,1073613,M,34.0,71.0,70.0,-1.0,0.0,-1.0
2017-08-10,1073675,L,14.0,33.0,30.0,-3.0,2.0,-1.0
2017-08-10,1074137,M,34.0,73.0,71.0,-2.0,1.0,-1.0
2017-08-10,1074138,L,34.0,89.0,86.0,-3.0,2.0,-1.0
2017-08-10,1074430,S,10.0,167.0,163.0,-4.0,2.0,-2.0
2017-08-10,1074495,S,77.0,340.0,333.0,-7.0,6.0,-1.0
2017-08-11,1070200,XS,52.0,25.0,24.0,-1.0,0.0,-1.0
2017-08-11,1070294,XS,10.0,-436.0,-440.0,-4.0,5.0,1.0
2017-08-11,1070354,M,1.0,-625.0,-626.0,-1.0,2.0,1.0
2017-08-11,1070354,S,1.0,-628.0,-629.0,-1.0,2.0,1.0
2017-08-11,1070523,XL,52.0,-171.0,-173.0,-2.0,1.0,-1.0
2017-08-11,1070572,L,51.0,-307.0,-307.0,0.0,1.0,1.0
2017-08-11,1070590,L,53.0,-346.0,-348.0,-2.0,3.0,1.0
2017-08-11,1070592,L,51.0,-243.0,-241.0,2.0,-1.0,1.0
2017-08-11,1070842,L,51.0,-243.0,-247.0,-4.0,3.0,-1.0
2017-08-11,1071021,M,54.0,-227.0,-232.0,-5.0,4.0,-1.0
2017-08-11,1071044,XS,34.0,-169.0,-172.0,-3.0,2.0,-1.0
2017-08-11,1071053,M,41.0,-350.0,-350.0,0.0,1.0,1.0
2017-08-11,1071277,M,14.0,-245.0,-246.0,-1.0,2.0,1.0
2017-08-11,1071278,XS,14.0,-472.0,-479.0,-7.0,6.0,-1.0
2017-08-11,1071304,L,10.0,-469.0,-471.0,-2.0,1.0,-1.0
2017-08-11,1071313,M,10.0,-231.0,-234.0,-3.0,4.0,1.0
2017-08-11,1071339,S,16.0,-255.0,-256.0,-1.0,2.0,1.0
2017-08-11,1071349,L,31.0,-1018.0,-1021.0,-3.0,2.0,-1.0
2017-08-11,1071567,M,10.0,-566.0,-571.0,-5.0,3.0,-2.0
2017-08-11,1071822,M,2.0,-834.0,-836.0,-2.0,1.0,-1.0
2017-08-11,1071822,XXL,2.0,-752.0,-756.0,-4.0,3.0,-1.0
2017-08-11,1072029,XL,41.0,-70.0,-72.0,-2.0,1.0,-1.0
2017-08-11,1072050,S,14.0,-525.0,-527.0,-2.0,1.0,-1.0
2017-08-11,1072199,L,10.0,-544.0,-548.0,-4.0,5.0,1.0
2017-08-11,1072202,L,34.0,-206.0,-208.0,-2.0,3.0,1.0
2017-08-11,1072233,M,83.0,-478.0,-488.0,-10.0,9.0,-1.0
2017-08-11,1072504,S,41.0,-92.0,-97.0,-5.0,3.0,-2.0
2017-08-11,1072509,S,10.0,-436.0,-443.0,-7.0,6.0,-1.0
2017-08-11,1072513,M,21.0,-442.0,-443.0,-1.0,0.0,-1.0
2017-08-11,1072746,L,2.0,-388.0,-393.0,-5.0,4.0,-1.0
2017-08-11,1072829,S,34.0,-131.0,-140.0,-9.0,8.0,-1.0
2017-08-11,1072852,S,2.0,-198.0,-205.0,-7.0,8.0,1.0
2017-08-11,1072855,S,10.0,-80.0,-83.0,-3.0,2.0,-1.0
2017-08-11,1072940,M,18.0,-226.0,-230.0,-4.0,3.0,-1.0
2017-08-11,1072986,M,10.0,110.0,102.0,-8.0,7.0,-1.0
2017-08-11,1073237,L,31.0,175.0,166.0,-9.0,8.0,-1.0
2017-08-11,1073238,L,2.0,32.0,31.0,-1.0,0.0,-1.0
2017-08-11,1073367,L,10.0,110.0,107.0,-3.0,2.0,-1.0
2017-08-11,1073391,M,18.0,36.0,33.0,-3.0,4.0,1.0
2017-08-11,1073399,XXL,4.0,142.0,139.0,-3.0,2.0,-1.0
2017-08-11,1073408,L,2.0,103.0,100.0,-3.0,2.0,-1.0
2017-08-11,1073680,M,51.0,89.0,85.0,-4.0,3.0,-1.0
2017-08-11,1073950,M,99.0,420.0,408.0,-12.0,9.0,-3.0
2017-08-11,1073951,S,1.0,486.0,479.0,-7.0,6.0,-1.0
2017-08-11,1074174,M,41.0,31.0,29.0,-2.0,1.0,-1.0
2017-08-11,1074284,L,10.0,19.0,18.0,-1.0,0.0,-1.0
2017-08-11,1074420,M,34.0,107.0,97.0,-10.0,9.0,-1.0
2017-08-11,1074490,M,13.0,185.0,180.0,-5.0,4.0,-1.0
2017-08-11,1075361,L,51.0,306.0,297.0,-9.0,8.0,-1.0
2017-08-12,1070582,L,53.0,-1074.0,-1079.0,-5.0,4.0,-1.0
2017-08-12,1070596,L,52.0,-351.0,-354.0,-3.0,2.0,-1.0
2017-08-12,1070863,M,10.0,-520.0,-522.0,-2.0,3.0,1.0
2017-08-12,1071004,L,21.0,-250.0,-252.0,-2.0,1.0,-1.0
2017-08-12,1071053,M,41.0,-350.0,-354.0,-4.0,3.0,-1.0
2017-08-12,1071081,XS,54.0,-425.0,-431.0,-6.0,5.0,-1.0
2017-08-12,1071277,M,14.0,-246.0,-248.0,-2.0,1.0,-1.0
2017-08-12,1071278,L,14.0,-462.0,-462.0,0.0,-1.0,-1.0
2017-08-12,1072024,S,31.0,-846.0,-853.0,-7.0,6.0,-1.0
2017-08-12,1072073,M,50.0,-449.0,-451.0,-2.0,1.0,-1.0
2017-08-12,1072208,L,54.0,-383.0,-385.0,-2.0,1.0,-1.0
2017-08-12,1072424,L,10.0,-279.0,-279.0,0.0,2.0,2.0
2017-08-12,1072557,M,50.0,-54.0,-58.0,-4.0,3.0,-1.0
2017-08-12,1072841,XL,18.0,-100.0,-104.0,-4.0,3.0,-1.0
2017-08-12,1072987,L,76.0,123.0,120.0,-3.0,2.0,-1.0
2017-08-12,1072987,M,76.0,189.0,182.0,-7.0,6.0,-1.0
2017-08-12,1073237,XXL,31.0,84.0,82.0,-2.0,1.0,-1.0
2017-08-12,1073350,XL,34.0,133.0,131.0,-2.0,1.0,-1.0
2017-08-12,1073470,L,34.0,134.0,125.0,-9.0,8.0,-1.0
2017-08-12,1073526,M,10.0,64.0,61.0,-3.0,2.0,-1.0
2017-08-12,1073545,L,10.0,183.0,179.0,-4.0,3.0,-1.0
2017-08-12,1073545,XXL,10.0,89.0,84.0,-5.0,4.0,-1.0
2017-08-12,1073600,XL,30.0,4.0,3.0,-1.0,0.0,-1.0
2017-08-12,1073612,S,10.0,42.0,40.0,-2.0,1.0,-1.0
2017-08-12,1073680,S,51.0,188.0,185.0,-3.0,2.0,-1.0
2017-08-12,1073844,M,81.0,358.0,350.0,-8.0,7.0,-1.0
2017-08-12,1073951,S,1.0,479.0,476.0,-3.0,2.0,-1.0
